Date,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AUROPHARMA.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BHARTIARTL.NS,INFRATEL.NS,BOSCHLTD.NS,BPCL.NS,CIPLA.NS,COALINDIA.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,HCLTECH.NS,HDFC.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,HPCL.NS,ICICIBANK.NS,IBULHSGFIN.NS,INDUSINDBK.NS,INFY.NS,IOC.NS,ITC.NS,KOTAKBANK.NS,LT.NS,LUPIN.NS,M&M.NS,MARUTI.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SBIN.NS,SUNPHARMA.NS,TCS.NS,TATAMOTORS.NS,TATAPOWER.NS,TATASTEEL.NS,TECHM.NS,ULTRACEMCO.NS,UPL.NS,VEDL.NS,WIPRO.NS,YESBANK.NS,ZEEL.NS
2006-01-13,,69.73062900000001,18.022585,26.572853,36.74654,,12.366974,160.104706,,2669.76416,21.613333,162.968353,,472.953278,197.896332,89.50692,86.767776,152.452805,114.639397,589.5164179999998,118.262596,143.935211,12.307256,40.860966,,51.862934,174.625229,58.146557,30.922325,55.274696,142.889938,57.538467,79.738701,611.644775,84.879471,37.910721,,105.058311,18.588146,39.356304,324.41217,63.754662,17.770971,223.13353,,473.846191,112.303436,8.737482,90.939453,9.863703999999998,41.609116
2006-01-16,,70.083199,17.998010999999995,25.929152,37.323956,,12.586429,160.176575,,2662.975342,21.501587,162.672668,,475.884033,195.200546,90.324318,85.482574,151.303665,116.445618,591.0977780000002,118.899681,143.896637,12.191464,40.112114,,51.273579,170.67478899999998,58.346344,30.646063,54.050365,145.99903899999995,56.435539,79.539261,613.554199,83.484383,38.125488,,103.609962,18.45936,39.648254,315.966644,63.482288,17.668982999999994,216.508911,,467.893585,113.349968,8.745341999999999,90.929558,9.810532,41.98817800000001
2006-01-17,,69.064651,17.669382000000006,25.707872,37.427891,,12.838017,158.595886,,2699.9638670000004,21.088549,161.804138,,466.63385,194.847015,88.67315699999997,84.74646800000002,149.489578,117.639297,586.3886110000002,117.665955,143.472534,12.00471,39.489468,,49.052181,169.566803,58.356861,30.274109000000006,53.738289,146.920303,56.199207,80.183601,606.33551,81.64877299999998,38.120995,,110.203545,18.267193,39.347588,318.842102,62.337997,17.596432,211.859406,,473.893433,112.870323,8.510810000000001,88.626671,9.710829,41.347679
2006-01-18,,70.27906800000001,18.016439,25.997044,37.035248,,12.58917,158.50006100000004,,2651.503418,21.297506,159.900787,,472.449493,193.565414,90.242592,84.095078,148.230743,116.963936,584.947693,120.811752,142.35437,11.816092,39.122353,,48.870842,168.197678,58.06243900000001,30.040371,52.982082,144.962418,55.4114,79.539261,601.30542,80.914513,37.219051,,131.784515,17.968397,39.169518,320.456573,61.129608,17.482656,213.409485,,470.869904,112.804901,8.212954,91.137115,9.55131,41.792053
2006-01-19,,71.10173,18.182293,25.846174,37.8494,,12.727533,165.876587,,2643.87207,20.840738,162.395477,,471.991638,192.328018,91.239822,85.993752,152.556076,114.411667,591.554565,126.186867,144.706345,11.887053,39.85004,,49.36953,173.17009,58.078003,30.412266,53.76229100000001,150.555542,57.133827,79.170425,615.510254,82.970428,37.437176,,133.836243,18.266188,38.880516,326.550995,63.492107,17.706259,219.06134,,474.9328,113.82962,8.426957000000002,98.451042,9.611129,41.687531
2006-01-20,,70.592445,18.145439,25.986986,39.119717,,12.698142,164.94258100000005,,2678.051514,21.350945,162.506348,,472.129059,193.830582,91.861076,88.368484,161.458588,113.893379,596.123108,125.908279,143.742432,11.840361,40.546185,,49.822872,172.72216799999995,57.458061,31.25176,57.183193,147.84583999999995,56.987011,80.55117800000002,657.891846,82.566582,38.807903,,133.779251,18.247082,39.111092,325.292633,65.458199,17.741539000000003,220.094711,,482.869537,113.676987,8.510810000000001,98.589394,9.524722,41.596016
2006-01-23,,70.514145,18.420321,25.959322,42.410965,,12.692627,164.894653,,2663.30249,21.110418,162.321548,,472.24353,193.47702,89.539612,85.74543800000002,156.42308,113.005974,587.407776,125.908279,144.976257,11.59945,39.930477,,48.825512,168.489349,55.82827800000001,32.282455,56.42700600000001,147.61231999999995,55.730103,81.426277,661.012207,82.23616,39.049305,,133.42742900000002,18.160561,38.921345,320.971222,63.863213,17.694471,217.025604,,469.027374,113.916824,8.438747,97.314423,9.704184,42.236515
2006-01-24,,70.23992199999999,18.372713,25.790852,38.86564600000001,,12.66755,166.52327,,2608.615234,21.039976,159.716003,,477.32656900000006,192.63736,89.47421999999997,89.432907,159.767181,112.440544,589.094666,124.912712,145.207626,11.741395,40.098251,,49.097519,173.23490900000004,55.686115,32.877571,56.162926,153.58139,56.55012900000001,81.878555,691.7969969999998,83.043816,38.885563,,131.737427,18.148493,39.525654,325.015442,65.720238,17.731742999999994,221.492538,,483.342041,114.919724,8.626985000000001,97.620811,10.003284,41.805145
2006-01-25,,69.652283,18.335859,25.609814,37.508724,,12.712223,170.45103500000005,,2605.571533,20.597794,161.00950600000004,,497.544281,211.19841,89.212631,91.790146,165.364334,112.911728,606.033325,125.390724,151.29968300000004,11.412695,41.774151,,47.238792,173.596848,55.890942,33.52573,54.878593,161.563156,56.517899,81.057457,689.5148320000002,82.199448,39.796764,,130.777679,17.811459,39.940136,326.717255,66.93897199999999,17.645449,220.762955,,491.940308,125.624649,9.133608,100.457428,10.907237,41.569912
2006-01-27,,71.96356999999998,18.609209,26.884653000000004,38.484554,,13.184525,170.379196,,2608.89624,20.928205,163.818375,,491.54541,209.607468,90.438774,93.711922,168.166107,115.770271,616.2949219999998,127.38192,150.451447,11.545297,43.348061,,48.644173,178.203903,55.612499,33.036972,57.591301,168.9319,56.20636,82.461533,708.8427730000002,83.70465899999998,39.426117,,132.725266,18.385912,39.934296,328.292175,68.419212,17.972982000000005,240.271667,,493.215698,120.84993,9.164179,99.854507,10.90059,40.890114
2006-01-30,,70.905876,18.371178,27.613842,38.501884,,14.502507,171.72036699999995,,2602.902588,20.439861,163.633591,,517.647583,199.752426,93.512222,92.531822,170.193237,116.78331,598.020813,127.739548,148.17652900000004,11.571431,43.005558,,47.737484,175.745483,54.140446,32.994434000000005,57.651325,166.58244299999996,58.981594,82.507561,696.2681269999998,82.933708,38.524452,,135.08016999999998,17.782284,39.715405,328.2408450000001,68.15718100000001,18.26914,241.243668,,496.853455,120.740929,9.306558,103.264389,10.468554,41.412994
2006-01-31,,69.378075,18.868738,27.108433,38.923389,,14.347634,171.12162800000004,,2581.224121,20.128902,163.44876100000005,,513.45752,195.244736,95.621178,94.048256,172.975662,119.751785,602.483948,131.243851,150.567093,11.54343,42.62767,,47.556141,176.817017,53.69883299999999,32.898808,56.174938,171.826706,60.42470600000001,85.66793100000002,706.56073,84.07178499999998,38.544636,,135.62200900000002,17.834597,40.623215,330.516327,70.167702,18.506435,245.802292,,489.625275,118.60428600000002,9.250217,104.707375,10.209333,43.060127
2006-02-01,,66.792542,19.05455,27.943233000000006,38.819458,,14.283335,168.223709,,2548.449707,20.116739000000006,163.52268999999995,,540.0634769999998,192.195419,93.38147,91.549911,179.186111,116.037254,607.790405,128.45658899999998,147.752396,11.373483,41.294662,,46.604107,176.555786,53.462448,32.951916,56.18693199999999,180.623688,59.33968,86.143547,691.8436889999998,85.099754,38.13192700000001,,133.893234,17.490503,42.158752,329.776276,70.014214,18.265198,241.578522,,477.57836900000007,121.394974,9.097356,103.234726,10.342267,40.654785
2006-02-02,,66.71419499999999,19.966738,28.893703,39.113934,,14.013381,174.18721000000005,,2594.98999,21.039976,181.114929,,537.6592410000002,191.797699,92.564041,90.123558,175.428848,116.147224,603.8895259999998,132.11991899999998,149.256104,11.500467,40.577354,,45.244068,173.612534,54.292706,33.090076,54.65051999999999,176.458725,58.874161,86.19693000000002,679.082642,84.512344,36.898304,,134.624969,17.404989,43.101608,323.867981,70.004402,18.610374,244.343124,,478.286987,125.384811,9.026604,104.262611,10.634722,39.975071
2006-02-03,,66.283264,20.473507,28.42601,37.976433,,14.090219,175.815796,,2548.87085,21.124996,178.69413799999995,,531.5457759999998,186.892258,95.392311,89.55905899999998,168.35333300000005,114.945686,596.9315190000002,130.24826000000002,146.749908,11.72645,39.947792,,47.556141,171.07698100000005,55.223473,32.399387,55.52676,174.243805,60.152554,85.66793100000002,680.200439,86.531525,36.198784,,132.335449,17.248051,44.94072,322.680817,71.14817,18.965385,243.614288,,507.577576,122.703156,8.78072,101.999268,10.448614,39.687447
2006-02-06,,67.615204,21.769609,29.549973,38.640457,,14.116839,176.965408,,2543.205811,21.411705,183.295471,,544.3450320000002,187.687744,95.147064,90.084511,172.704498,116.979622,611.902161,133.593552,150.104431,11.614393,42.557644,,46.876122,174.496078,54.077358,33.302574,59.139721,178.492065,63.042366,86.933929,687.7451169999998,86.935379,37.231392,,136.846924,17.414047,46.934525,332.229828,72.663567,19.253696,247.291,,509.892548,124.774361,9.154133,101.702766,10.501788,40.44566
2006-02-07,,69.025497,21.362658,30.211283,40.239895,,14.453834,177.636002,,2527.70752,21.346104,188.968613,,558.701233,186.052612,94.264259,91.420807,173.498581,121.055382,614.397278,133.71305800000002,152.533539,11.48366,43.99185900000001,,47.374798,176.344086,54.10889399999999,34.195183,61.912453,180.074005,61.441689,90.155685,703.7197269999998,88.036743,36.46682,,136.884918,17.612253,46.78270300000001,331.248291,75.733643,19.447865,248.415329,,514.569519,121.50399,9.404827,102.859161,10.581547,41.073135
2006-02-08,,68.947144,20.957247,30.218826,38.76749,,14.066655,178.282639,,2525.179199,20.794584,203.899811,,546.314209,185.34552,92.220734,92.405701,173.214539,119.751785,622.058411,131.562836,152.07081599999995,11.539701,43.316895,,46.422764,178.188721,55.244503,33.833931,60.14799100000001,174.374115,61.957352,88.651596,713.3604740000002,89.76226,36.731491,,136.115891,17.684675,46.750614,328.953094,74.426529,19.508631,238.387451,,529.262085,118.60428600000002,8.969828,100.328926,10.687896,40.249523
2006-02-10,,69.025497,20.815958,30.497927,39.593189,,14.227322,174.25903300000004,,2583.144531,21.081264,207.503281,,552.4505,186.936478,92.367851,93.042313,176.055069,119.688957,648.52063,130.925751,160.43782,11.560237,42.246326,,47.28413,175.837784,54.818447,34.662781,57.675327,182.882034,65.201675,90.561951,714.524719,88.99128,36.638123,,136.704834,17.704807000000006,46.099575,330.35791,74.693748,19.832266,236.564575,,516.4119870000002,119.08396100000002,9.129239,101.277771,10.614782,42.537243
2006-02-13,,68.71210500000001,20.739178,29.660618,40.078213,,14.466372,173.99559,,2542.549805,21.564762,208.907715,,547.550598,186.494537,92.220734,93.732964,175.98408500000005,117.23877,637.31012,129.332642,161.555969,11.98417,42.645,,48.236168,175.696335,54.89204,34.641487,58.22747800000001,197.662949,68.15594499999999,91.620522,726.44751,89.551216,36.558495,,136.172897,17.790321,45.84858300000001,326.677704,78.38816800000002,20.069565,238.32687400000003,,527.18335,119.018555,9.062855,99.943466,10.608134,44.733368
2006-02-14,,67.419327,20.590218,29.849203000000006,41.423588,,14.40056,176.031357,,2726.698975,21.60121,199.409378,,534.2018429999998,187.06900000000002,93.217995,91.820145,176.96533200000005,117.46653,635.201538,126.2668,173.084671,11.999114,41.735661,,48.009483,173.231476,55.58095600000001,34.758404,57.303230000000006,189.930344,68.055679,93.200699,717.831421,88.468674,36.518127,,135.67897,17.485489,45.340633,320.258759,75.936752,19.392912,233.069702,,521.419678,120.043251,9.056304,97.096954,10.834123,44.105873
2006-02-15,,66.831703,20.720747,29.328705,40.620987,,15.289433,175.169159,,2637.691406,21.856314,200.647476,,536.651855,187.06900000000002,93.708435,91.345688,172.75618,116.814728,627.646118,130.009262,181.914368,12.114908,41.861492,,47.601479,170.42335500000004,55.985992,36.309822,57.051163,187.331741,67.96615600000001,90.815384,701.391174,92.649467,36.097569,,133.323303,17.453289,45.291012,320.4170529999999,76.29338800000002,19.188946,235.713791,,520.66394,116.184265,9.11046,97.946976,10.687896,44.014362
2006-02-16,,67.066772,20.705393,29.263336,39.75486,,15.240762,173.97166399999998,,2683.950928,22.123545,198.92894,,586.4519650000002,189.411255,92.253426,91.841187,173.059601,119.366966,647.501526,127.580498,183.880798,12.299794,41.826481,,47.28413,170.727356,58.588177,35.342819,56.595043,184.780762,69.244537,94.059845,711.450806,92.948097,35.907486,,132.420547,17.469389000000003,45.314373,322.356201,79.284378,19.641994,238.113937,,514.9002690000002,119.08396100000002,9.028787,96.889412,10.721128,44.589554
2006-02-17,,67.027603,20.439724,28.815754,39.362228,,14.873176999999998,174.905701,,2768.0419920000004,21.552607,195.658112,,588.947815,186.892258,90.978264,91.609955,167.86914099999996,116.59481,624.904846,122.60347,177.90438799999995,12.032731,41.06377,,46.241428000000006,170.993988,58.367367,34.386459,56.10291700000001,180.948318,67.11747,91.966011,708.749634,91.044334,34.951141,,131.680405,17.259117,44.374413,321.533051,76.595734,19.106592000000006,235.07518,,511.87674,117.405159,8.735733,98.658607,10.794242,45.844517
2006-02-20,,67.693573,20.35219,28.338001,38.426823,,15.253332,173.99559,,2781.339844,21.38739,200.518127,,607.425293,186.803894,91.442703,90.498917,170.206146,113.430031,622.30426,122.643005,183.919342,12.113039,41.403175,,46.060097,173.630737,58.803532,34.609608,55.52676,177.981583,67.489906,90.477867,733.1074219999998,91.678955,35.67870300000001,,133.370422,17.396946,44.494057,326.4521180000001,77.467148,19.234064,240.14964300000003,,505.640747,120.348465,8.511248,100.991142,10.674602,44.014362
2006-02-21,,68.006973,20.476578,28.725237,38.62891,,15.313315,176.582199,,2791.921387000001,21.389839,200.832291,,635.061646,189.101929,92.28862,91.39975,172.000824,113.838394,630.457336,123.32048799999998,182.762604,12.107424,41.515163,,46.150761,172.96778899999995,58.840546,34.907162,55.646797,184.768692,69.337654,90.922768,734.364746,91.753586,36.181686,,132.55429099999998,17.474424,45.536228,329.64563,78.61093100000002,19.471397,244.890091,,505.120911,120.84993,8.865008999999997,101.376602,11.113283,44.15818
2006-02-22,,67.301811,20.252373,28.443611,38.190071,,15.497892000000002,175.07338,,2732.83252,21.657066,206.46843,,618.896667,193.52121,91.956886,92.501801,177.804565,114.128967,630.668274,124.514656,186.232819,12.279253,41.581734,,45.561413,171.917831,60.086742,34.768997,55.046627,182.197815,69.849724,89.687454,732.688171,96.792938,36.594395,,133.732132,17.449257,45.752235,328.826355,78.378349,19.904823,250.08662400000003,,509.042267,118.037453,9.01132,102.068413,10.993644,44.05357
2006-02-23,,66.283264,20.346048,27.669165000000003,36.711895,,15.648796,176.151093,,2774.831299,21.686224,206.745605,,625.994507,199.840805,90.812393,92.015343,177.907837,113.39077,642.265137,122.324883,190.512695,12.350215,41.168823,,44.836056,171.55285600000005,61.090706,35.279057,55.40673100000001,181.754974,70.95623,90.324455,729.9404910000002,97.950111,37.250164,,133.047455,17.143425,45.965347,330.547913,77.774147,19.949938,254.432343,,501.861237,120.87175,8.975945,103.264389,10.860709,45.177826
2006-02-24,,67.811104,20.413616,27.968386,37.12764,,15.715803,174.378815,,2756.337158,21.834448,203.788971,,599.2283940000002,203.862381,90.961678,91.615929,176.229385,111.741615,625.150879,121.727386,186.772629,12.368888,41.546715,,46.513443,169.28149399999995,61.979404,34.747768,56.126907,185.421555,69.119209,88.797646,725.003662,99.069984,36.751667,,133.522415,17.625324,45.504128,330.449036,77.635635,20.324545,257.25824,,519.104797,120.87175,9.030536,102.098106,10.667954,44.32811
2006-02-27,,69.338882,20.422831,28.10416,38.305557,,15.859962,172.798141,,2731.428467,21.807713,204.749878,,604.151184,225.516983,91.276825,92.186493,178.81811499999995,114.364548,624.026184,123.16056100000002,184.035034,12.570588,41.742588,,46.740108,174.990646,61.642506,35.300354,55.910858,187.656372,68.789764,90.454559,735.2497559999998,99.779205,36.708214,,133.00032,17.933187,45.112942,334.465576,77.893013,20.467705,256.528625,,527.419617,118.211868,9.244103,102.829483,10.661308,45.517685
2006-02-28,,69.182182,20.56411,27.945747,37.826305,,15.377579999999998,172.941803,,2767.949219,21.16144,204.066116,,598.106445,225.11924700000003,90.497238,91.579918,176.326187,115.778114,625.045471,122.125427,187.929337,12.090616,43.047523,,45.878754,173.664597,58.614681,36.649841,55.046627,189.614319,67.12105600000001,90.255104,766.2208860000002,97.912788,35.401421,,134.662247,17.656525,45.413616,336.531342,80.839569,20.051922,261.93734700000005,,530.490417,118.146477,9.851177,102.878922,10.747715,46.171276
2006-03-01,,71.219269,20.96031,28.431044,39.079296,,15.250561,180.773422,,2924.098633,21.314503,204.823792,,606.9216309999998,223.572464,91.110931,93.988205,174.925308,117.301613,630.035706,126.864342,189.278854,12.075675,43.138332,,45.244068,178.342438,58.430466,36.947403,57.351242000000006,193.774948,65.874893,93.730301,827.650879,99.293953,34.955906,,134.548233,17.730972,45.177128,344.327332,83.801117,20.603022,268.80514500000004,,552.930786,124.207489,9.866026,104.450409,10.874003,46.681137
2006-03-02,,71.571838,20.74225,29.064686,39.853027,,16.069336,190.065948,,2946.244873,20.709539000000003,203.62265,,602.731567,222.290863,93.316994,93.24649,174.983398,119.09211,632.741516,126.664871,188.314926,11.98044,43.407707,,44.700047,175.220947,59.203079,37.553089,59.535824,195.650253,67.339478,93.538223,843.671936,98.808685,35.79393,,135.479858,18.001598,45.962387,344.643921,85.573898,21.016846,273.454681,,543.57666,122.485123,10.408461,104.875397,10.98035,46.811855
2006-03-03,,71.415138,20.878923,29.534897,41.591034,,16.072392,195.478638,,2919.276123,20.656099,203.289993,,607.6085820000002,220.7883,92.023232,93.081352,170.0383,119.319878,618.263,126.227295,188.35347,12.163462,42.805847,,43.657356,173.382278,59.124439,37.032383,59.463802,190.60318,67.38604699999999,92.380219,867.3777470000001,97.875481,35.680103,,135.973846,18.01066,45.606262,337.512787,89.629593,21.456158,276.067719,,547.592346,121.787422,10.147287,104.707375,11.352566,47.766094
2006-03-06,,71.2976,20.653181,29.939724,41.741161,,16.174339,193.873993,,2959.402344,20.648809,208.31636,,606.074402,228.654678,92.636948,95.279411,172.43338,119.382698,621.5311889999998,133.274567,187.736572,12.301661,42.91436,,43.74802,175.263687,58.872086,37.914406,57.50729000000001,190.978378,68.077164,97.174217,856.526184,101.60833,36.426167,,139.098511,18.038815,45.956558,345.138641,91.833427,22.6898,287.644928,,560.158875,121.56942,10.141609,104.49984,11.718134,47.256317
2006-03-07,,73.099655,20.323011,29.899490000000004,40.441982,,16.265224,193.035751,,2977.896973,20.483595,211.236053,,599.1367190000002,233.073959,92.769608,93.823021,173.285522,119.01358799999998,624.026184,132.956467,194.561249,12.191464,42.04351,,44.473377,173.084656,59.460915,37.79747,56.763088,197.746277,69.813919,97.695816,855.827576,103.026833,36.203545,,139.155472,18.192743,44.730488,341.260406,90.26841,22.407387,284.606873,,569.796448,119.803436,9.995301,103.36319,11.551966,46.798759
2006-03-08,,72.120293,20.017412,29.107435,41.539066,,16.126892,187.551224,,3066.155273,20.396128,216.262451,,596.984558,230.289825,90.563576,90.994377,167.397873,119.374832,633.268738,126.2668,187.196747,12.028998,41.389328000000006,,44.337372,171.958038,59.035275,36.947403,54.998623,192.940536,66.938423,94.305305,822.294983,100.115196,35.334408,,136.761826,17.880878,44.222591,340.8369140000001,87.104286,22.0779,269.686279,,550.946594,116.511299,9.948133,100.299271,11.246218,46.681137
2006-03-09,,76.821228,19.891489,28.634712,40.863491,,15.934059,183.168396,,2985.71582,20.357265,213.17642200000003,,610.2188110000002,230.908539,90.464088,90.213654,165.112534,117.827744,618.930542,125.669289,188.584824,12.045807,42.102783,,44.473377,174.526993,59.382259,36.798656,58.311501,193.431091,69.00104499999999,92.985916,807.7175900000002,101.384361,35.58505200000001,,138.063522,18.227951,44.777222,341.292084,86.792107,22.158298,274.45697,,569.087891,119.803436,9.966039,101.099861,11.904243,46.798759
2006-03-10,,77.80056,20.235481,29.152697,42.052967,,16.146458,184.796982,,2885.142822,20.162891,215.966766,,618.6905519999998,234.841705,90.347977,91.534882,171.329468,117.639297,635.131348,127.421432,194.32988,12.03646,42.984402,,44.42804,178.855103,59.413387,37.82935300000001,56.715076,199.067627,69.688583,95.156464,818.475952,102.242928,35.86542100000001,,138.95639,18.518709,45.901093,348.96933,88.74320999999998,22.783937,276.918518,,585.48114,121.002594,9.913631,102.869011,11.897594,48.458988
2006-03-13,,76.664513,20.141806,29.240696000000003,41.515976,,15.739688,186.497437,,2795.901123,20.189625,215.246078,,622.193604,234.355576,90.878746,91.369736,168.508301,120.819824,628.7353519999998,127.023384,195.023941,12.030863,42.34407,,43.70269,180.187027,58.908669,37.213078,55.226685,200.657455,69.097717,94.412712,817.078796,104.071976,36.60392,,139.69653300000002,18.674667000000003,45.974075,361.818817,88.020142,22.591759,279.714111,,590.205505,121.50399,13.104586,105.241081,11.904243,49.8969
2006-03-14,,76.586159,20.132586,29.368935,43.94688,,15.358018,185.060455,,2753.387451,20.002541,213.619904,,623.3156740000002,232.720413,90.032822,91.48983,170.516022,119.681084,620.230957,124.236107,198.879654,11.939343,42.462975,,43.884026,180.01803600000005,58.593231,37.383057,55.28670500000001,201.100281,67.46125,93.760971,806.9259030000002,102.952156,36.966728,,141.055206,19.193777,45.536228,356.785095,88.505447,22.168093,278.86328100000003,,583.024475,119.149361,12.822594,103.116119,11.924181,49.726963
2006-03-16,,77.83976700000002,20.298439,30.673943,43.484951,,15.03936,187.311737,,2671.824219,20.153179,214.229721,,619.102661,233.206543,90.845566,90.384804,174.234543,120.560661,625.888916,124.793213,199.303802,11.989769,42.736198,,43.612011,179.36441000000005,58.667255,36.894287,59.12771600000001,198.22113,68.041351,94.818947,820.199036,101.496346,37.250164,,145.994522,19.368843,46.286434,363.164215,91.026115,22.695692,285.548523,,586.567749,119.781631,13.708344,102.276024,11.897594,57.308857
2006-03-17,,76.586159,20.264656,30.432556,43.271309,,14.614532,185.180191,,2717.053711,20.009829,214.359039,,617.2480469999998,233.604294,92.819405,90.844254,172.762604,120.03451499999998,631.089966,127.023384,195.910751,11.950555,42.410641,,42.977333,176.672653,57.505177,37.308712,60.183998,195.214539,68.048508,96.23037,816.612976,102.466881,38.039967,,147.238449,19.351736,47.287708,368.229645,92.892967,22.389742,280.96044900000004,,596.299683,118.58252,13.803925,102.869011,11.94412,60.85146700000001
2006-03-20,,77.604729,20.240082,30.487873,42.653477,,14.316701,184.030594,,2694.298584,20.328112,218.036407,,625.238953,235.327805,94.726875,93.943153,172.846527,120.23867,639.805359,129.054092,194.831116,11.905727,42.417561,,41.889297,182.132751,57.168697,37.659367,61.84044300000001,193.569199,68.095078,95.609344,820.618286,102.802841,37.946323,,147.808395,19.526804,47.430725,377.529358,93.234604,22.299505,283.877258,,591.433838,115.508369,14.723513,107.593399,12.077057,64.655495
2006-03-21,,76.194443,20.381367,31.556528000000004,40.984756,,14.034491,186.808762,,2612.641602,20.325695,222.859528,,623.636169,234.797501,96.219658,93.012291,169.160294,118.550255,642.265137,129.093643,194.406998,11.834762,41.85458,,41.70795800000001,181.694183,57.28435500000001,37.946289,63.2328,194.83931,68.041351,94.995674,811.489929,103.138817,38.14735,,148.265106,19.481527,47.964939,378.953827,89.802734,22.197519,284.545502,,598.284058,114.09123999999998,14.577473,105.201576,12.077057,62.237148
2006-03-22,,75.215065,20.554897,31.320162,40.892368,,14.410392000000002,185.276001,,2545.078613,20.750856,225.09552,,680.488647,234.399734,94.129745,92.276566,170.257813,118.950752,629.086853,125.947853,196.87471,12.148521,41.473213,,40.801266,179.253922,58.06749,37.595615,64.097038,188.922256,69.266037,95.678696,788.669128,102.280251,38.116222,,146.754425,19.087149,48.283138,374.632446,90.837982,22.352467,285.214386,,584.252869,118.255478,14.214741,103.264389,12.077057,61.72728000000001
2006-03-23,,75.371773,20.409006,31.624411,40.401573,,14.620049,182.330139,,2662.132324,21.324244,224.116104,,662.23999,234.311356,95.10836,91.165558,170.283615,116.531998,623.780334,128.138474,196.836105,12.22508,41.455513,,39.713234,177.439743,59.05629,38.020626,65.813499,189.95459,67.32515699999999,95.241158,780.053101,101.347008,37.870068,,147.67543,19.615324,48.446636,370.841339,89.69884499999998,22.334829,294.938477,,577.402588,118.386284,13.847855,103.353333,12.077057,63.58355699999999
2006-03-24,,75.606812,20.366007,32.6478,41.279232,,15.653077,182.76123,,2673.650391,21.146864,231.618668,,656.057861,233.206543,96.55143,92.666946,169.689682,115.416878,625.115784,135.265747,197.144592,12.337143,41.885742,,39.622551,177.802185,59.91304,39.433933,67.21788000000001,193.5336,67.425438,95.816147,780.7050780000002,101.197708,38.038296,,148.597153,19.75819,48.45248,374.256561,90.04563900000002,23.034979,299.860779,,581.5599980000002,119.367386,13.841326,105.033531,12.229928999999998,63.962708
2006-03-27,,77.01709,20.604036,33.887432000000004,40.713364,,15.282725,188.054169,,2685.590088,20.801874,236.164566,,663.88855,235.018433,101.228859,90.95536,169.831726,115.950859,623.639709,139.367554,207.092438,12.129848,41.906914,,41.843964,176.75563,60.34415799999999,41.006641,66.161598,194.629318,67.164017,96.729286,781.077759,102.168243,39.250042,,150.904968,19.875906,48.986683,374.157654,89.307587,23.327227,314.719971,,590.110962,116.097054,14.008145,102.819595,12.834781,62.341755000000006
2006-03-28,,77.878952,19.592035,33.140644,39.656708,,15.10517,187.623077,,2615.638184,20.393711,233.170929,,651.226685,231.659775,102.506065,91.570908,172.885284,116.649803,622.40979,137.69448899999998,206.514053,12.055135,41.462448,,40.89193,181.709427,59.592548,41.017223,66.113571,191.465378,66.28312700000001,98.010025,792.58136,101.384361,39.726681,,150.240051,19.77128,48.598446,373.49292,89.674042,22.876127,317.364044,,588.268433,115.70459,14.680766,104.578896,13.452922,61.858002
2006-03-29,,80.73867,20.422831,33.472534,40.39001500000001,,15.095372,189.084015,,2685.590088,20.267382,235.554749,,652.852234,234.311356,103.368538,93.342598,172.685135,117.207375,618.544067,142.592407,205.511612,11.905727,41.875359,,39.849236,186.408875,59.324215,41.05975,68.130112,191.013992,68.922264,99.237358,797.8905639999998,100.97374,40.320221,,150.791733,19.799454,49.950008,375.582306,89.525719,22.707441,317.394379,,592.095093,115.53019,14.731229999999998,107.27713,13.386456,62.629314
2006-03-30,,80.346939,20.292301,34.433064,39.362228,,14.839497,198.232834,,2639.798096,20.359684,235.961319,,650.013,235.81395,104.91111,100.183014,175.390106,122.42968,627.751465,146.255783,210.678268,11.907595,41.189606,,39.169216,186.804688,60.601559,42.632458,67.229874,195.819687,71.364449,96.253716,797.5181269999998,99.331276,41.655056,,151.16180400000005,19.43022,53.003441,389.421082,90.218788,22.51132,317.090576,,637.590088,115.399376,14.940204,112.643951,13.399748,63.492043
2006-03-31,,80.934555,19.842348,34.357632,41.11755,,14.962553,197.705963,,2723.702393,20.665812,244.757385,,650.9061280000002,267.23516800000004,105.657578,98.222153,172.601212,121.605103,625.853699,145.499207,209.75293,11.946823,41.214233,,42.433308,183.023163,61.448196,41.474167,67.03782700000001,192.442139,72.61779,96.199692,814.377563,100.115196,40.851509,,151.09491,19.487562,50.183548,379.013397,92.293953,22.844746,326.0547180000001,,645.385071,114.39648400000002,15.253659,110.637589,13.366514000000002,62.485497
2006-04-03,,83.24585,19.797815,34.571365,41.694969,,14.884203,201.969009,,2747.300781,21.258646,253.775314,,662.903931,279.432465,105.375542,99.417259,173.014404,121.54229,629.930359,147.251373,215.382248,12.169059,42.260174,,43.385338,192.891495,63.934727,42.345547,68.35817,197.576111,75.79409,98.577652,847.910095,101.085716,40.954128,,157.449936,19.786354,50.729435,385.990021,96.300049,22.940838,330.065552,,659.605225,117.426971,15.523773,110.696884,13.559269,64.903839
